Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
ITUSA6CMD,USA Government 6-Month T-Bills Constant Maturity Yield,Treasury Bill Yields,United States Dollar,United States,,,0,,,,Percent per Annum,Units,Stock,none,Daily From Jan 1982 To Feb 2021<BR>,"Sources: Board of Governors of the Federal Reserve System, Federal Reserve Bulletin (1935-) <br />Notes: Treasury bills were introduced in the United States in 1929, but no data are available before 1931. Prior to that data on treasury bills with a maturity of 3-6 months, as calculated by the Federal Reserve, is used.  Data prior to 1931 are for the shortest term US bond that is available.  <br />Treasury bill secondary market rates are the averages of the bid rates quoted on a bank discount basis by a sample of primary dealers who report to the federal reserve bank of new york. The rates reported are based on quotes at the official close of the  U.S. government securities market for each business day.",
Date,Ticker,Open,High,Low,Close
06/06/1990,ITUSA6CMD,,,,8.02
06/07/1990,ITUSA6CMD,,,,8.01
06/08/1990,ITUSA6CMD,,,,8.03
06/11/1990,ITUSA6CMD,,,,8.07
06/12/1990,ITUSA6CMD,,,,8.05
06/13/1990,ITUSA6CMD,,,,7.99
06/14/1990,ITUSA6CMD,,,,7.98
06/15/1990,ITUSA6CMD,,,,8.04
06/18/1990,ITUSA6CMD,,,,8.06
06/19/1990,ITUSA6CMD,,,,8.07
06/20/1990,ITUSA6CMD,,,,8.07
06/21/1990,ITUSA6CMD,,,,8.08
06/22/1990,ITUSA6CMD,,,,8.05
06/25/1990,ITUSA6CMD,,,,8.09
06/26/1990,ITUSA6CMD,,,,8.12
06/27/1990,ITUSA6CMD,,,,8.1
06/28/1990,ITUSA6CMD,,,,8.03
06/29/1990,ITUSA6CMD,,,,8.02
07/02/1990,ITUSA6CMD,,,,8.03
07/03/1990,ITUSA6CMD,,,,8
07/05/1990,ITUSA6CMD,,,,7.98
07/06/1990,ITUSA6CMD,,,,8.08
07/09/1990,ITUSA6CMD,,,,8.14
07/10/1990,ITUSA6CMD,,,,8.17
07/11/1990,ITUSA6CMD,,,,8.15
07/12/1990,ITUSA6CMD,,,,7.98
07/13/1990,ITUSA6CMD,,,,7.91
07/16/1990,ITUSA6CMD,,,,7.91
07/17/1990,ITUSA6CMD,,,,7.91
07/18/1990,ITUSA6CMD,,,,7.88
07/19/1990,ITUSA6CMD,,,,7.85
07/20/1990,ITUSA6CMD,,,,7.84
07/23/1990,ITUSA6CMD,,,,7.78
07/24/1990,ITUSA6CMD,,,,7.82
07/25/1990,ITUSA6CMD,,,,7.85
07/26/1990,ITUSA6CMD,,,,7.86
07/27/1990,ITUSA6CMD,,,,7.79
07/30/1990,ITUSA6CMD,,,,7.74
07/31/1990,ITUSA6CMD,,,,7.72
08/01/1990,ITUSA6CMD,,,,7.65
08/02/1990,ITUSA6CMD,,,,7.67
08/03/1990,ITUSA6CMD,,,,7.55
08/06/1990,ITUSA6CMD,,,,7.59
08/07/1990,ITUSA6CMD,,,,7.73
08/08/1990,ITUSA6CMD,,,,7.69
08/09/1990,ITUSA6CMD,,,,7.69
08/10/1990,ITUSA6CMD,,,,7.68
08/13/1990,ITUSA6CMD,,,,7.7
08/14/1990,ITUSA6CMD,,,,7.72
08/15/1990,ITUSA6CMD,,,,7.73
08/16/1990,ITUSA6CMD,,,,7.83
08/17/1990,ITUSA6CMD,,,,7.82
08/20/1990,ITUSA6CMD,,,,7.85
08/21/1990,ITUSA6CMD,,,,7.88
08/22/1990,ITUSA6CMD,,,,7.91
08/23/1990,ITUSA6CMD,,,,7.91
08/24/1990,ITUSA6CMD,,,,7.88
08/27/1990,ITUSA6CMD,,,,7.89
08/28/1990,ITUSA6CMD,,,,7.87
08/29/1990,ITUSA6CMD,,,,7.84
08/30/1990,ITUSA6CMD,,,,7.8
08/31/1990,ITUSA6CMD,,,,7.74
09/04/1990,ITUSA6CMD,,,,7.75
09/05/1990,ITUSA6CMD,,,,7.71
09/06/1990,ITUSA6CMD,,,,7.71
09/07/1990,ITUSA6CMD,,,,7.73
09/10/1990,ITUSA6CMD,,,,7.76
09/11/1990,ITUSA6CMD,,,,7.76
09/12/1990,ITUSA6CMD,,,,7.7
09/13/1990,ITUSA6CMD,,,,7.65
09/14/1990,ITUSA6CMD,,,,7.63
09/17/1990,ITUSA6CMD,,,,7.66
09/18/1990,ITUSA6CMD,,,,7.66
09/19/1990,ITUSA6CMD,,,,7.69
09/20/1990,ITUSA6CMD,,,,7.73
09/21/1990,ITUSA6CMD,,,,7.71
09/24/1990,ITUSA6CMD,,,,7.75
09/25/1990,ITUSA6CMD,,,,7.78
09/26/1990,ITUSA6CMD,,,,7.74
09/27/1990,ITUSA6CMD,,,,7.61
09/28/1990,ITUSA6CMD,,,,7.54
10/01/1990,ITUSA6CMD,,,,7.53
10/02/1990,ITUSA6CMD,,,,7.55
10/03/1990,ITUSA6CMD,,,,7.53
10/04/1990,ITUSA6CMD,,,,7.51
10/05/1990,ITUSA6CMD,,,,7.44
10/09/1990,ITUSA6CMD,,,,7.58
10/10/1990,ITUSA6CMD,,,,7.6
10/11/1990,ITUSA6CMD,,,,7.51
10/12/1990,ITUSA6CMD,,,,7.52
10/15/1990,ITUSA6CMD,,,,7.56
10/16/1990,ITUSA6CMD,,,,7.58
10/17/1990,ITUSA6CMD,,,,7.59
10/18/1990,ITUSA6CMD,,,,7.57
10/19/1990,ITUSA6CMD,,,,7.56
10/22/1990,ITUSA6CMD,,,,7.55
10/23/1990,ITUSA6CMD,,,,7.53
10/24/1990,ITUSA6CMD,,,,7.53
10/25/1990,ITUSA6CMD,,,,7.51
10/26/1990,ITUSA6CMD,,,,7.45
10/29/1990,ITUSA6CMD,,,,7.48
10/30/1990,ITUSA6CMD,,,,7.51
10/31/1990,ITUSA6CMD,,,,7.46
11/01/1990,ITUSA6CMD,,,,7.38
11/02/1990,ITUSA6CMD,,,,7.4
11/05/1990,ITUSA6CMD,,,,7.39
11/06/1990,ITUSA6CMD,,,,7.42
11/07/1990,ITUSA6CMD,,,,7.43
11/08/1990,ITUSA6CMD,,,,7.42
11/09/1990,ITUSA6CMD,,,,7.39
11/13/1990,ITUSA6CMD,,,,7.39
11/14/1990,ITUSA6CMD,,,,7.38
11/15/1990,ITUSA6CMD,,,,7.4
11/16/1990,ITUSA6CMD,,,,7.37
11/19/1990,ITUSA6CMD,,,,7.43
11/20/1990,ITUSA6CMD,,,,7.42
11/21/1990,ITUSA6CMD,,,,7.37
11/23/1990,ITUSA6CMD,,,,7.32
11/26/1990,ITUSA6CMD,,,,7.33
11/27/1990,ITUSA6CMD,,,,7.34
11/28/1990,ITUSA6CMD,,,,7.38
11/29/1990,ITUSA6CMD,,,,7.38
11/30/1990,ITUSA6CMD,,,,7.36
12/03/1990,ITUSA6CMD,,,,7.37
12/04/1990,ITUSA6CMD,,,,7.23
12/05/1990,ITUSA6CMD,,,,7.21
12/06/1990,ITUSA6CMD,,,,7.23
12/07/1990,ITUSA6CMD,,,,7.08
12/10/1990,ITUSA6CMD,,,,7.04
12/11/1990,ITUSA6CMD,,,,7.06
12/12/1990,ITUSA6CMD,,,,7
12/13/1990,ITUSA6CMD,,,,7.04
12/14/1990,ITUSA6CMD,,,,7.08
12/17/1990,ITUSA6CMD,,,,7.07
12/18/1990,ITUSA6CMD,,,,7.05
12/19/1990,ITUSA6CMD,,,,6.91
12/20/1990,ITUSA6CMD,,,,6.87
12/21/1990,ITUSA6CMD,,,,6.94
12/24/1990,ITUSA6CMD,,,,6.95
12/26/1990,ITUSA6CMD,,,,6.91
12/27/1990,ITUSA6CMD,,,,6.91
12/28/1990,ITUSA6CMD,,,,6.85
12/31/1990,ITUSA6CMD,,,,6.73
01/02/1991,ITUSA6CMD,,,,6.73
01/03/1991,ITUSA6CMD,,,,6.71
01/04/1991,ITUSA6CMD,,,,6.82
01/07/1991,ITUSA6CMD,,,,6.84
01/08/1991,ITUSA6CMD,,,,6.74
01/09/1991,ITUSA6CMD,,,,6.61
01/10/1991,ITUSA6CMD,,,,6.57
01/11/1991,ITUSA6CMD,,,,6.55
01/14/1991,ITUSA6CMD,,,,6.47
01/15/1991,ITUSA6CMD,,,,6.44
01/16/1991,ITUSA6CMD,,,,6.46
01/17/1991,ITUSA6CMD,,,,6.56
01/18/1991,ITUSA6CMD,,,,6.51
01/22/1991,ITUSA6CMD,,,,6.48
01/23/1991,ITUSA6CMD,,,,6.49
01/24/1991,ITUSA6CMD,,,,6.47
01/25/1991,ITUSA6CMD,,,,6.52
01/28/1991,ITUSA6CMD,,,,6.55
01/29/1991,ITUSA6CMD,,,,6.55
01/30/1991,ITUSA6CMD,,,,6.53
01/31/1991,ITUSA6CMD,,,,6.49
02/01/1991,ITUSA6CMD,,,,6.24
02/04/1991,ITUSA6CMD,,,,6.23
02/05/1991,ITUSA6CMD,,,,6.2
02/06/1991,ITUSA6CMD,,,,6.14
02/07/1991,ITUSA6CMD,,,,6.15
02/08/1991,ITUSA6CMD,,,,6.15
02/11/1991,ITUSA6CMD,,,,6.13
02/12/1991,ITUSA6CMD,,,,6.13
02/13/1991,ITUSA6CMD,,,,6.13
02/14/1991,ITUSA6CMD,,,,6.1
02/15/1991,ITUSA6CMD,,,,6.16
02/19/1991,ITUSA6CMD,,,,6.2
02/20/1991,ITUSA6CMD,,,,6.19
02/21/1991,ITUSA6CMD,,,,6.17
02/22/1991,ITUSA6CMD,,,,6.23
02/25/1991,ITUSA6CMD,,,,6.25
02/26/1991,ITUSA6CMD,,,,6.3
02/27/1991,ITUSA6CMD,,,,6.28
02/28/1991,ITUSA6CMD,,,,6.32
03/01/1991,ITUSA6CMD,,,,6.38
03/04/1991,ITUSA6CMD,,,,6.36
03/05/1991,ITUSA6CMD,,,,6.32
03/06/1991,ITUSA6CMD,,,,6.35
03/07/1991,ITUSA6CMD,,,,6.36
03/08/1991,ITUSA6CMD,,,,6.25
03/11/1991,ITUSA6CMD,,,,6.21
03/12/1991,ITUSA6CMD,,,,6.19
03/13/1991,ITUSA6CMD,,,,6.12
03/14/1991,ITUSA6CMD,,,,6.04
03/15/1991,ITUSA6CMD,,,,6.1
03/18/1991,ITUSA6CMD,,,,6.13
03/19/1991,ITUSA6CMD,,,,6.23
03/20/1991,ITUSA6CMD,,,,6.18
03/21/1991,ITUSA6CMD,,,,6.15
03/22/1991,ITUSA6CMD,,,,6.16
03/25/1991,ITUSA6CMD,,,,6.17
03/26/1991,ITUSA6CMD,,,,6.14
03/27/1991,ITUSA6CMD,,,,6.08
03/28/1991,ITUSA6CMD,,,,6.05
04/01/1991,ITUSA6CMD,,,,6.04
04/02/1991,ITUSA6CMD,,,,6.05
04/03/1991,ITUSA6CMD,,,,6.06
04/04/1991,ITUSA6CMD,,,,6.03
04/05/1991,ITUSA6CMD,,,,6.01
04/08/1991,ITUSA6CMD,,,,5.97
04/09/1991,ITUSA6CMD,,,,5.95
04/10/1991,ITUSA6CMD,,,,5.97
04/11/1991,ITUSA6CMD,,,,5.91
04/12/1991,ITUSA6CMD,,,,5.89
04/15/1991,ITUSA6CMD,,,,5.96
04/16/1991,ITUSA6CMD,,,,5.95
04/17/1991,ITUSA6CMD,,,,5.89
04/18/1991,ITUSA6CMD,,,,5.98
04/19/1991,ITUSA6CMD,,,,6.04
04/22/1991,ITUSA6CMD,,,,6.01
04/23/1991,ITUSA6CMD,,,,6.03
04/24/1991,ITUSA6CMD,,,,5.99
04/25/1991,ITUSA6CMD,,,,5.96
04/26/1991,ITUSA6CMD,,,,5.99
04/29/1991,ITUSA6CMD,,,,5.98
04/30/1991,ITUSA6CMD,,,,5.83
05/01/1991,ITUSA6CMD,,,,5.84
05/02/1991,ITUSA6CMD,,,,5.82
05/03/1991,ITUSA6CMD,,,,5.83
05/06/1991,ITUSA6CMD,,,,5.85
05/07/1991,ITUSA6CMD,,,,5.91
05/08/1991,ITUSA6CMD,,,,5.9
05/09/1991,ITUSA6CMD,,,,5.89
05/10/1991,ITUSA6CMD,,,,5.88
05/13/1991,ITUSA6CMD,,,,5.86
05/14/1991,ITUSA6CMD,,,,5.88
05/15/1991,ITUSA6CMD,,,,5.86
05/16/1991,ITUSA6CMD,,,,5.84
05/17/1991,ITUSA6CMD,,,,5.83
05/20/1991,ITUSA6CMD,,,,5.88
05/21/1991,ITUSA6CMD,,,,5.92
05/22/1991,ITUSA6CMD,,,,5.91
05/23/1991,ITUSA6CMD,,,,5.88
05/24/1991,ITUSA6CMD,,,,5.88
05/28/1991,ITUSA6CMD,,,,5.87
05/29/1991,ITUSA6CMD,,,,5.87
05/30/1991,ITUSA6CMD,,,,5.87
05/31/1991,ITUSA6CMD,,,,5.94
06/03/1991,ITUSA6CMD,,,,6
06/04/1991,ITUSA6CMD,,,,5.98
06/05/1991,ITUSA6CMD,,,,6
06/06/1991,ITUSA6CMD,,,,5.98
06/07/1991,ITUSA6CMD,,,,6.01
06/10/1991,ITUSA6CMD,,,,6.04
06/11/1991,ITUSA6CMD,,,,6.05
06/12/1991,ITUSA6CMD,,,,6.07
06/13/1991,ITUSA6CMD,,,,6.08
06/14/1991,ITUSA6CMD,,,,6.05
06/17/1991,ITUSA6CMD,,,,6.08
06/18/1991,ITUSA6CMD,,,,6.06
06/19/1991,ITUSA6CMD,,,,6.02
06/20/1991,ITUSA6CMD,,,,6
06/21/1991,ITUSA6CMD,,,,6.02
06/24/1991,ITUSA6CMD,,,,6.04
06/25/1991,ITUSA6CMD,,,,6.03
06/26/1991,ITUSA6CMD,,,,6.02
06/27/1991,ITUSA6CMD,,,,6
06/28/1991,ITUSA6CMD,,,,5.95
07/01/1991,ITUSA6CMD,,,,5.99
07/02/1991,ITUSA6CMD,,,,5.99
07/03/1991,ITUSA6CMD,,,,5.96
07/05/1991,ITUSA6CMD,,,,5.97
07/08/1991,ITUSA6CMD,,,,5.94
07/09/1991,ITUSA6CMD,,,,5.97
07/10/1991,ITUSA6CMD,,,,5.96
07/11/1991,ITUSA6CMD,,,,5.96
07/12/1991,ITUSA6CMD,,,,5.94
07/15/1991,ITUSA6CMD,,,,5.96
07/16/1991,ITUSA6CMD,,,,5.99
07/17/1991,ITUSA6CMD,,,,6.03
07/18/1991,ITUSA6CMD,,,,6.01
07/19/1991,ITUSA6CMD,,,,5.99
07/22/1991,ITUSA6CMD,,,,6.02
07/23/1991,ITUSA6CMD,,,,6.01
07/24/1991,ITUSA6CMD,,,,5.97
07/25/1991,ITUSA6CMD,,,,5.98
07/26/1991,ITUSA6CMD,,,,5.96
07/29/1991,ITUSA6CMD,,,,5.96
07/30/1991,ITUSA6CMD,,,,5.95
07/31/1991,ITUSA6CMD,,,,5.93
08/01/1991,ITUSA6CMD,,,,5.94
08/02/1991,ITUSA6CMD,,,,5.82
08/05/1991,ITUSA6CMD,,,,5.84
08/06/1991,ITUSA6CMD,,,,5.72
08/07/1991,ITUSA6CMD,,,,5.69
08/08/1991,ITUSA6CMD,,,,5.66
08/09/1991,ITUSA6CMD,,,,5.62
08/12/1991,ITUSA6CMD,,,,5.62
08/13/1991,ITUSA6CMD,,,,5.64
08/14/1991,ITUSA6CMD,,,,5.6
08/15/1991,ITUSA6CMD,,,,5.59
08/16/1991,ITUSA6CMD,,,,5.54
08/19/1991,ITUSA6CMD,,,,5.43
08/20/1991,ITUSA6CMD,,,,5.35
08/21/1991,ITUSA6CMD,,,,5.52
08/22/1991,ITUSA6CMD,,,,5.56
08/23/1991,ITUSA6CMD,,,,5.71
08/26/1991,ITUSA6CMD,,,,5.72
08/27/1991,ITUSA6CMD,,,,5.68
08/28/1991,ITUSA6CMD,,,,5.56
08/29/1991,ITUSA6CMD,,,,5.53
08/30/1991,ITUSA6CMD,,,,5.6
09/03/1991,ITUSA6CMD,,,,5.61
09/04/1991,ITUSA6CMD,,,,5.61
09/05/1991,ITUSA6CMD,,,,5.61
09/06/1991,ITUSA6CMD,,,,5.56
09/09/1991,ITUSA6CMD,,,,5.53
09/10/1991,ITUSA6CMD,,,,5.49
09/11/1991,ITUSA6CMD,,,,5.5
09/12/1991,ITUSA6CMD,,,,5.47
09/13/1991,ITUSA6CMD,,,,5.42
09/16/1991,ITUSA6CMD,,,,5.44
09/17/1991,ITUSA6CMD,,,,5.46
09/18/1991,ITUSA6CMD,,,,5.45
09/19/1991,ITUSA6CMD,,,,5.48
09/20/1991,ITUSA6CMD,,,,5.47
09/23/1991,ITUSA6CMD,,,,5.47
09/24/1991,ITUSA6CMD,,,,5.46
09/25/1991,ITUSA6CMD,,,,5.45
09/26/1991,ITUSA6CMD,,,,5.4
09/27/1991,ITUSA6CMD,,,,5.36
09/30/1991,ITUSA6CMD,,,,5.34
10/01/1991,ITUSA6CMD,,,,5.35
10/02/1991,ITUSA6CMD,,,,5.37
10/03/1991,ITUSA6CMD,,,,5.33
10/04/1991,ITUSA6CMD,,,,5.29
10/07/1991,ITUSA6CMD,,,,5.3
10/08/1991,ITUSA6CMD,,,,5.29
10/09/1991,ITUSA6CMD,,,,5.28
10/10/1991,ITUSA6CMD,,,,5.29
10/11/1991,ITUSA6CMD,,,,5.23
10/15/1991,ITUSA6CMD,,,,5.24
10/16/1991,ITUSA6CMD,,,,5.22
10/17/1991,ITUSA6CMD,,,,5.28
10/18/1991,ITUSA6CMD,,,,5.28
10/21/1991,ITUSA6CMD,,,,5.34
10/22/1991,ITUSA6CMD,,,,5.35
10/23/1991,ITUSA6CMD,,,,5.33
10/24/1991,ITUSA6CMD,,,,5.25
10/25/1991,ITUSA6CMD,,,,5.25
10/28/1991,ITUSA6CMD,,,,5.2
10/29/1991,ITUSA6CMD,,,,5.13
10/30/1991,ITUSA6CMD,,,,5.07
10/31/1991,ITUSA6CMD,,,,5.03
11/01/1991,ITUSA6CMD,,,,4.98
11/04/1991,ITUSA6CMD,,,,4.99
11/05/1991,ITUSA6CMD,,,,5.01
11/06/1991,ITUSA6CMD,,,,4.89
11/07/1991,ITUSA6CMD,,,,4.88
11/08/1991,ITUSA6CMD,,,,4.88
11/12/1991,ITUSA6CMD,,,,4.89
11/13/1991,ITUSA6CMD,,,,4.89
11/14/1991,ITUSA6CMD,,,,4.86
11/15/1991,ITUSA6CMD,,,,4.81
11/18/1991,ITUSA6CMD,,,,4.82
11/19/1991,ITUSA6CMD,,,,4.74
11/20/1991,ITUSA6CMD,,,,4.73
11/21/1991,ITUSA6CMD,,,,4.68
11/22/1991,ITUSA6CMD,,,,4.67
11/25/1991,ITUSA6CMD,,,,4.68
11/26/1991,ITUSA6CMD,,,,4.63
11/27/1991,ITUSA6CMD,,,,4.62
11/29/1991,ITUSA6CMD,,,,4.57
12/02/1991,ITUSA6CMD,,,,4.56
12/03/1991,ITUSA6CMD,,,,4.53
12/04/1991,ITUSA6CMD,,,,4.47
12/05/1991,ITUSA6CMD,,,,4.48
12/06/1991,ITUSA6CMD,,,,4.38
12/09/1991,ITUSA6CMD,,,,4.33
12/10/1991,ITUSA6CMD,,,,4.36
12/11/1991,ITUSA6CMD,,,,4.32
12/12/1991,ITUSA6CMD,,,,4.32
12/13/1991,ITUSA6CMD,,,,4.33
12/16/1991,ITUSA6CMD,,,,4.34
12/17/1991,ITUSA6CMD,,,,4.32
12/18/1991,ITUSA6CMD,,,,4.35
12/19/1991,ITUSA6CMD,,,,4.29
12/20/1991,ITUSA6CMD,,,,3.98
12/23/1991,ITUSA6CMD,,,,4.01
12/24/1991,ITUSA6CMD,,,,4.02
12/26/1991,ITUSA6CMD,,,,4.06
12/27/1991,ITUSA6CMD,,,,4.02
12/30/1991,ITUSA6CMD,,,,4.02
12/31/1991,ITUSA6CMD,,,,4
01/02/1992,ITUSA6CMD,,,,4.01
01/03/1992,ITUSA6CMD,,,,4.02
01/06/1992,ITUSA6CMD,,,,3.96
01/07/1992,ITUSA6CMD,,,,3.93
01/08/1992,ITUSA6CMD,,,,3.9
01/09/1992,ITUSA6CMD,,,,3.96
01/10/1992,ITUSA6CMD,,,,4
01/13/1992,ITUSA6CMD,,,,4.02
01/14/1992,ITUSA6CMD,,,,4.01
01/15/1992,ITUSA6CMD,,,,4.05
01/16/1992,ITUSA6CMD,,,,4.02
01/17/1992,ITUSA6CMD,,,,4.02
01/21/1992,ITUSA6CMD,,,,3.97
01/22/1992,ITUSA6CMD,,,,3.97
01/23/1992,ITUSA6CMD,,,,3.98
01/24/1992,ITUSA6CMD,,,,4.06
01/27/1992,ITUSA6CMD,,,,4.07
01/28/1992,ITUSA6CMD,,,,4.05
01/29/1992,ITUSA6CMD,,,,4.07
01/30/1992,ITUSA6CMD,,,,4.07
01/31/1992,ITUSA6CMD,,,,4.07
02/03/1992,ITUSA6CMD,,,,4.06
02/04/1992,ITUSA6CMD,,,,4.04
02/05/1992,ITUSA6CMD,,,,4.03
02/06/1992,ITUSA6CMD,,,,4.02
02/07/1992,ITUSA6CMD,,,,3.92
02/10/1992,ITUSA6CMD,,,,3.93
02/11/1992,ITUSA6CMD,,,,3.97
02/12/1992,ITUSA6CMD,,,,3.97
02/13/1992,ITUSA6CMD,,,,4.03
02/14/1992,ITUSA6CMD,,,,4.04
02/18/1992,ITUSA6CMD,,,,4.08
02/19/1992,ITUSA6CMD,,,,4.11
02/20/1992,ITUSA6CMD,,,,4.14
02/21/1992,ITUSA6CMD,,,,4.2
02/24/1992,ITUSA6CMD,,,,4.23
02/25/1992,ITUSA6CMD,,,,4.22
02/26/1992,ITUSA6CMD,,,,4.18
02/27/1992,ITUSA6CMD,,,,4.14
02/28/1992,ITUSA6CMD,,,,4.14
03/02/1992,ITUSA6CMD,,,,4.28
03/03/1992,ITUSA6CMD,,,,4.28
03/04/1992,ITUSA6CMD,,,,4.27
03/05/1992,ITUSA6CMD,,,,4.3
03/06/1992,ITUSA6CMD,,,,4.29
03/09/1992,ITUSA6CMD,,,,4.27
03/10/1992,ITUSA6CMD,,,,4.29
